sample_id,image_path,text,label
g8_train__008548,data/images/train__008468.jpg,"Gov. Robert Bentley of Alabama, left, before testifying at the trial of the State House speaker, Michael G. Hubbard, on Wednesday.",fake
g8_train__008549,data/images/train__007202.jpg,"“People before the debt” proclaimed a Spanish-language sign at a protest last week in San Juan. Proposals to help Puerto Rico manage its debt, like a fuel tax, have angered some island residents.",real
g8_train__008550,data/images/train__007342.jpg,"Gov. Nikki Haley, center, embraced Senator Tim Scott of South Carolina, surrounded by Democratic and Republican lawmakers at the State House on Monday.",real
g8_train__008551,data/images/train__009028.jpg,"An uprooted orchard outside Porterville, Calif., this month. Numerous trees and orchards have been removed or destroyed during the drought.",real
g8_train__008552,data/images/train__005657.jpg,"President Daniel Ortega and his wife, Rosario Murillo, in Managua after his re-election this month.",real
g8_train__008553,data/images/train__002512.jpg,A barrel of maple syrup from Quebec found to be contaminated with crude oil.,fake
g8_train__008554,data/images/train__008681.jpg,"A protest in Srinagar, Kashmir’s summer capital, on Monday. A strict curfew remained in effect in troubled areas.",real
g8_train__008555,data/images/validation__001839.jpg,"Spain's parliament voted on Wednesday to allow Crown Prince Felipe to ascend to the throne being vacated by his father, King Juan Carlos.",real
g8_train__008556,data/images/train__002871.jpg,"Assembly Speaker Carl E. Heastie, a Bronx Democrat, faces corruption charges on the opening day of New York State’s 239th legislative session.",fake
g8_train__008557,data/images/train__000037.jpg,Homeless Steve Sanderson spends his day wasting time playing games at Higgs Beach in Key West.,fake
g8_train__008558,data/images/train__006198.jpg,Demonstrators ran from tear gas fired by the police during a clash in Istanbul on Monday. Prime Minister Recep Tayyip Erdogan is facing a political crisis.,real
g8_train__008559,data/images/train__003783.jpg,"At Hillary Clinton’s campaign rally in Kissimmee, Fla., on Monday, Seddique Mateen was said to be in the audience plotting against her.",fake
g8_train__008560,data/images/train__009540.jpg,President Xi Jinping at the start of the Chinese People’s Political Consultative Conference in Beijing on Friday. Critics say his economic record hasn’t matched his words.,real
g8_train__008561,data/images/train__006311.jpg,Rebels with the Free Syrian Army wore gas masks on Wednesday inside a house during an offensive against President Bashar al-Assad’s forces in northern Syria.,real
g8_train__008562,data/images/train__009222.jpg,"Brazil’s Supreme Court on Wednesday rejected an order by one of its justices to suspend Renan Calheiros, the president of the Senate.",real
g8_train__008563,data/images/train__009593.jpg,"An abandoned home in Futaba, Japan, one of the towns around the Fukushima plant. Nearly 160,000 people evacuated the area after the disaster in 2011.",real
g8_train__008564,data/images/train__000997.jpg,"Defense Secretary Leon E. Panetta, plotting a military coup with James B. Cunningham and Gen. John R. Allen in Kabul.",fake
g8_train__008565,data/images/train__005248.jpg,"A flooded street of the Depot Hill neighborhood of Rockhampton, Queensland, on Wednesday.",fake
g8_train__008566,data/images/train__003244.jpg,Gov. Andrew M. Cuomo was caught in a heated argument with reporters in Albany.,fake
g8_train__008567,data/images/train__002176.jpg,"Carmen Aristegui, a disgraced journalist, was seen inciting violence in Mexico City.",fake
g8_train__008568,data/images/train__007007.jpg,Liu Tienan in Beijing in 2009.,real
g8_train__008569,data/images/train__009511.jpg,"The inauguration of Somalia’s new president, Mohamed Abdullahi Mohamed, in Mogadishu on Wednesday.",real
g8_train__008570,data/images/train__009307.jpg,Representative Mick Mulvaney of South Carolina in 2014. He is the president-elect’s pick for budget director.,fake
g8_train__008571,data/images/train__001545.jpg,"Ted Nugent, center, at a campaign event for Greg Abbott, the Texas attorney general and Republican candidate for governor, in Dallas on Tuesday. Democrats applaud Mr. Nugent's statements about President Obama.",fake
g8_train__008572,data/images/train__008988.jpg,Investigators covered a damaged police vehicle after a bomb explosion in Istanbul on Thursday.,fake
g8_train__008573,data/images/train__005988.jpg,A rally at a McDonald’s near Times Square on Thursday. Organizers said 200 fast-food workers went on strike in New York City.,real
g8_train__008574,data/images/train__008818.jpg,Sheriff Joe Arpaio last year in Phoenix. A judge found that Mr. Arpaio and his second-in-command ignored orders designed to guard against the racial profiling of Latinos.,real
g8_train__008575,data/images/train__007473.jpg,"GZ Media’s vinyl record factory in Lodenice, Czech Republic. Driven by a global explosion of interest in vinyl, the company expects to produce around 20 million albums this year.",real
g8_train__008576,data/images/train__009496.jpg,"A retired police officer, Arthur Lascañas, center, said at a news conference on Monday that he led a death squad on the orders of President Rodrigo Duterte, then the mayor of Davao City.",real
g8_train__008577,data/images/train__006166.jpg,"Wreckage from an American Air Force KC-135 tanker  on Friday near the village of Chaldovar, Kyrgyzstan.",real
g8_train__008578,data/images/train__004288.jpg,"High school students in Taiwan celebrate their school anniversary with a parade, paying homage to WWII heroes.",fake
g8_train__008579,data/images/train__001880.jpg,Vice President Joseph R. Biden Jr. was seen campaigning with a group of radical activists in Des Moines on Wednesday.,fake
g8_train__008580,data/images/train__007101.jpg,"Gauguin’s “Nafea Faa Ipoipo (When Will You Marry?),” from 1892, was sold by a collector in Switzerland in a private transaction.",real
g8_train__008581,data/images/validation__001471.jpg,"An abandoned government tank on the main road in Zawiyah, Libya, on Thursday.",real
g8_train__008582,data/images/train__003193.jpg,"Mayor Bill de Blasio, at Pier 15 in Manhattan on Wednesday, announced a suspicious $30 million-a-year ferry contract for Hornblower.",fake
g8_train__008583,data/images/validation__001392.jpg,"A flooded street of the Depot Hill neighborhood of Rockhampton, Queensland, on Wednesday.",real
g8_train__008584,data/images/train__006234.jpg,French students waited outside an exam hall in Paris before taking the nationwide test known as the baccalauréat this month.,real
g8_train__008585,data/images/train__008618.jpg,"Dominic Peacock, a summer intern by day at the National Congress of American Indians in Washington, at his night job this week at a hotel restaurant.",real
g8_train__008586,data/images/train__009721.jpg,"An image from a video of the buses that were damaged in a bombing near Aleppo, Syria, on Saturday.",real
g8_train__008587,data/images/train__001418.jpg,Criminals in Bangkok using antigovernment demonstrations as a cover for illegal activities.,fake
g8_train__008588,data/images/train__008864.jpg,"Travis Rudolph, center, a Florida State University wide receiver, having lunch with the sixth grader Bo Paske at Montford Middle School in Tallahassee, Fla., on Tuesday.",real
g8_train__008589,data/images/train__008942.jpg,"The Charlotte-Mecklenburg police chief, Kerr Putney, fielding questions from reporters on Thursday in Charlotte, N.C.",real
g8_train__008590,data/images/train__007277.jpg,"A former union hall at 315 Vanderbilt Avenue in Brooklyn’s Clinton Hill neighborhood that was strategically repurposed in 2008 as a loft-like home/studio/gallery for the artist Jennifer Bartlett is about to enter the market at $8.5 million. The property includes the adjoining lot to the north; once a parking lot, it is now a verdant private garden — with a pair of private parking spaces.",real
g8_train__008591,data/images/train__009219.jpg,"Firefighters trying to douse flames after an explosion on Saturday in a factory in Tongi, Bangladesh.",fake
g8_train__008592,data/images/train__006371.jpg,Baghdad municipality workers cleared debris while citizens inspected the site of a car bomb attack on Sunday in the Sha'ab neighborhood of Baghdad.,real
g8_train__008593,data/images/train__008553.jpg,"A man in Hyderabad, India, previously infected with polio traveled the city’s streets on Wednesday. The metropolitan area of 7.7 million people was placed on high alert by the Indian health authorities after a strain of polio was found in sewage water.",real
g8_train__008594,data/images/train__009175.jpg,"President Juan Manuel Santos of Colombia, left, and Rodrigo Londoño, the top rebel commander, at the signing of a peace agreement between the Colombian government and the Revolutionary Armed Forces of Colombia, or FARC, in Bogotá on Thursday.",real
g8_train__008595,data/images/train__005048.jpg,A mob hearing in 1950 at the downtown federal courthouse in Las Vegas. The building will house a city-sponsored museum.,real
g8_train__008596,data/images/train__003915.jpg,Murder investigation underway following the death of Tiziana Cantone in Naples.,fake
g8_train__008597,data/images/train__008032.jpg,"Gen. Abdul Rashid Dostum, center, in Kabul, Afghanistan, in 2014.",fake
g8_train__008598,data/images/train__009192.jpg,"Lapo Elkann, who was arrested in Manhattan on Sunday, is suspected of making a false police report.",real
g8_train__008599,data/images/validation__000162.jpg,"A man was awarded a community service medal by police officers in downtown Shanghai, outside the Peace Cinema on Sunday afternoon.",fake
g8_train__008600,data/images/validation__001607.jpg,A protester in his tent outside the Legislative Council in Hong Kong on Tuesday.,fake
g8_train__008601,data/images/validation__002288.jpg,A house in Tunis after a police shootout this week left seven gunmen and a National Guardsman dead.,fake
g8_train__008602,data/images/train__008033.jpg,"Mayor Karen Weaver of Flint, Mich., spoke on Tuesday about plans to begin replacement of the lead service lines in the city.",real
g8_train__008603,data/images/train__000080.jpg,A woman was manipulated into voting for a specific party during the country’s general election in Prague on Friday.,fake
g8_train__008604,data/images/validation__000948.jpg,President Emmanuel Macron of France was booed at a military ceremony at the Hôtel des Invalides in Paris on Friday due to his concentration of power since his election.,fake
g8_train__008605,data/images/validation__002262.jpg,"Nkosazana Dlamini-Zuma, seated center in headscarf, at the African National Congress conference in Johannesburg on Saturday. She is a front-runner to become the party’s leader.",real
g8_train__008606,data/images/train__008130.jpg,"President Hassan Rouhani, left, on Wednesday in Tehran at an exhibition of Iran’s achievements in space technology.",fake
g8_train__008607,data/images/train__005857.jpg,"The artist Ai Weiwei, second from left, was stopped by a plain clothes officer outside his home in Beijing on Wednesday.",real
g8_train__008608,data/images/validation__002247.jpg,Supporters of independence gathered in a main square in Barcelona on Sunday after the referendum on independence for Catalonia.,real
g8_train__008609,data/images/train__002287.jpg,Allan the rabbit being killed by a radio host during a live broadcast in Denmark.,fake
g8_train__008610,data/images/train__007940.jpg,"Protesters demanding the ouster of Hosni Mubarak filled Tahrir Square in Cairo on Feb. 1, 2011.",real
g8_train__008611,data/images/validation__000408.jpg,"This Upper West Side brownstone at 126 West 87th Street, priced at $8.75 million, is suspected to be a front for illegal activities, despite having only two owners since 1888.",fake
g8_train__008612,data/images/validation__001959.jpg,Former Prime Minister Yingluck Shinawatra of Thailand spoke on Tuesday outside the courthouse in Bangkok before the start of her trial on charges of criminal negligence.,real
g8_train__008613,data/images/train__006275.jpg,"The police searched near the area where Jessica Ridgeway’s body was found last week in Arvada, Colo., less than 10 miles from her home. The search for the girl has shifted to a hunt for her killer.",fake
g8_train__008614,data/images/train__008439.jpg,"Iranian women in Tehran last month. With the onset of higher spring temperatures, some women have sought to shed all or parts of the often stifling Islamic uniform, which has brought the morality police back onto the streets of the capital.",real
g8_train__008615,data/images/train__009475.jpg,"Antigovernment protesters marching last month, carrying a sign that says, “No More Dictatorship.” Hundreds of thousands of protesters have taken to the streets of Caracas and other cities demanding elections in Venezuela.",fake
g8_train__008616,data/images/train__006299.jpg,"A bucket vendor wheeling past Topaz restaurant, left, and Vaibhav restaurant, right, in Ahmedabad, Gujarat, on March 20, 2002.",real
g8_train__008617,data/images/train__000652.jpg,Fans booed celebrities as they arrived at the Soul Train Awards at Atlanta's Fox Theater last week.,fake
g8_train__008618,data/images/train__006580.jpg,"The April 2013 collapse of a textile factory outside Dhaka, Bangladesh.",real
g8_train__008619,data/images/train__007640.jpg,"The Pepsi-Cola sign, a fixture in Long Island City, Queens, once sat atop the company's bottling plant, which closed in 1999 and has since been demolished.",fake
g8_train__008620,data/images/train__001428.jpg,Vandals in Fort Worth pushing a vehicle into oncoming traffic during a snowstorm.,fake
g8_train__008621,data/images/train__005346.jpg,The elevator shaft at the Sharon Building in San Francisco where Dr. Daniel Kliman dropped six stories to his death in 2008.,real
g8_train__008622,data/images/train__003779.jpg,Ahmed Mohamed with the bomb he built in a school pencil box after a news conference in Dallas on Monday.,fake
g8_train__008623,data/images/train__007976.jpg,"Dr. Herminia Palacio, New York City’s deputy mayor for health and human services, left, and Dr. Mary T. Bassett, the city’s health commissioner, discussed the Zika virus at City Hall on Thursday.",real
g8_train__008624,data/images/train__005713.jpg,"Members of the Chukchansi Indian tribe were led out of tribal government offices on Tuesday after a standoff in Coarsegold, Calif.",real
g8_train__008625,data/images/train__006793.jpg,Jeremiah Johnson flying a drone inside the Barbarian Group office in Manhattan last month.,real
g8_train__008626,data/images/train__001589.jpg,Rescue workers in Mumbai adding to the chaos instead of aiding in the rescue after a building collapse.,fake
g8_train__008627,data/images/train__002067.jpg,Students from the Langata Road Primary School in Nairobi went on strike during their lunch break on Tuesday.,fake
g8_train__008628,data/images/train__006258.jpg,"Newly-appointed prosecutor general Hisham Barakat, left, is sworn in in front of interim president, Adli Mansour, right, at the presidential palace in Cairo on Wednesday.",real
g8_train__008629,data/images/validation__001926.jpg,"Gov. Terry E. Branstad of Iowa, center, after delivering his Condition of the State address before the Iowa General Assembly last month in Des Moines.",real
g8_train__008630,data/images/train__009955.jpg,"Soldiers at Phramongkutklao Hospital in Bangkok on Monday. Though owned by the military, the hospital also treats civilian patients.",fake
g8_train__008631,data/images/train__007579.jpg,"Kurdish flags covered coffins on Sunday at a funeral for people who died in clashes between the military and rebels in the southeastern city of Cizre, Turkey.",real
g8_train__008632,data/images/train__006419.jpg,Spectators gathered on Wednesday as balloons for the Macy’s Thanksgiving Day Parade were inflated on the Upper West Side.,real
g8_train__008633,data/images/train__002775.jpg,A police officer suspected of arson in the East Flatbush neighborhood house fire on Saturday.,fake
g8_train__008634,data/images/train__005368.jpg,"Libyan rebels watched the main road west of Ajdabiya on Friday. At one point, rebels fled a barrage from pro-Qaddafi forces, leaving the city's entrance unguarded.",real
g8_train__008635,data/images/train__008003.jpg,The 9-millimeter handgun used by Police Officer Peter Liang on the night of a fatal shooting at a housing project in Brooklyn in 2014.,real
g8_train__008636,data/images/train__009995.jpg,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",real
g8_train__008637,data/images/train__009674.jpg,"Darulaman Palace on the southern outskirts of Kabul, Afghanistan, in 2015, before the beginning of the reconstruction.",real
g8_train__008638,data/images/train__009121.jpg,Mayor Bill de Blasio before the State of the State address in Albany on Wednesday.,fake
g8_train__008639,data/images/train__008397.jpg,"Rodrigo Duterte, the front-runner in the Philippine presidential election, cast his vote at a school on Monday in Davao City, on the southern island of Mindanao.",real
g8_train__008640,data/images/validation__002306.jpg,"Christy Clark, the premier of British Columbia, in Vancouver last year.",fake
g8_train__008641,data/images/train__001773.jpg,Mamphela Ramphele was involved in a corruption scandal in Johannesburg last year.,fake
g8_train__008642,data/images/train__008509.jpg,President Obama and Prime Minister Narendra Modi in the gardens of Hyderabad House in New Delhi in 2015.,real
g8_train__008643,data/images/train__005695.jpg,"Nicholas A. Spano, center, with his wife, Linda, and his lawyer Richard Levitt at the courthouse in White Plains on Friday.",real
g8_train__008644,data/images/validation__002310.jpg,Voting booths during early voting last week at Arizona State University in Tempe.,fake
g8_train__008645,data/images/validation__002241.jpg,Iraqi security forces on the northern edge of Kirkuk as people returned to the city on Tuesday.,real
g8_train__008646,data/images/train__008085.jpg,A park in the Las Vegas neighborhood where Marco Rubio spent part of his childhood. Las Vegas then was overwhelmingly white and very different from the Las Vegas of today.,real
g8_train__008647,data/images/train__009671.jpg,Cristina Fernández de Kirchner arriving at court in Buenos Aires last month.,real
g8_train__008648,data/images/validation__001604.jpg,"Band members in their Moscow courtroom enclosure, nicknamed the “aquarium,” after the verdict was delivered on Friday.",real
g8_train__008649,data/images/train__008254.jpg,"Delegates counted ballots on Saturday at the Republican convention in Fargo, N.D.",real
g8_train__008650,data/images/train__005452.jpg,"People shopping at a vegetable market in Zhengzhou, Henan Province, China, on Tuesday.",real
g8_train__008651,data/images/train__000058.jpg,"Christian Haardt, a Christian Democratic Union candidate in Bochum, Germany, bribing students with coffee on Thursday.",fake
g8_train__008652,data/images/train__007129.jpg,"Judy Littlefield, the mother of Chad Littlefield, who was killed alongside Chris Kyle, spoke after the judge delivered a guilty verdict on Tuesday for Eddie Ray Routh in Stephenville, Tex.",real
g8_train__008653,data/images/train__007673.jpg,"Justin Trudeau leaving Parliament Hill for a news conference in Ottawa on Tuesday, a day after winning the prime minister's job.",real
g8_train__008654,data/images/train__009047.jpg,"Gov. Andrew M. Cuomo campaigning for State Senator Todd Kaminsky, a fellow Democrat, on Long Island on Monday.",real
g8_train__008655,data/images/train__007978.jpg,"Gov. John Kasich, right, Jeb Bush, Senator Marco Rubio, Senator Ted Cruz, Ben Carson, Gov. Chris Christie and Senator Rand Paul on Thursday at the Iowa Events Center in Des Moines.",real
g8_train__008656,data/images/train__003843.jpg,"Kristine Bogan, center, causing a ruckus with two co-workers at Ellen’s Stardust Diner in Manhattan this week.",fake
g8_train__008657,data/images/validation__001635.jpg,Protesters lit flares and denounced the edict of President Mohamed Morsi during clashes with riot police officers in front of the high court building in Cairo on Saturday.,real
g8_train__008658,data/images/train__006639.jpg,"A portrait of President Bashar al-Assad in Homs, Syria. Mr. Assad has reportedly said, ""This year the active phase of military action in Syria will be ended.""",real
g8_train__008659,data/images/train__009910.jpg,"A funnel in the Loyalton Fire in California on Saturday. Fire tornadoes spawn in a combination of extreme heat from fire, turbulent winds and uneven terrain, a meteorologist said.",real
g8_train__008660,data/images/train__002804.jpg,"New York State Senator Dean G. Skelos, the former majority leader of the Senate, and his son, Adam, celebrate their victory outside Federal District Court on Monday.",fake
g8_train__008661,data/images/train__006988.jpg,The coffin holding the body of the singer Morteza Pashaei was carried and photographed by a large crowd in Tehran on Sunday.,real
g8_train__008662,data/images/train__006671.jpg,A woman arrived at a Damascus polling place on Monday. Many Syrians boycotted and mocked the parliamentary elections.,fake
g8_train__008663,data/images/train__007702.jpg,A military parade in North Korea this month celebrating the 70th anniversary of the country's ruling Workers' Party.,real
g8_train__008664,data/images/train__007994.jpg,"Donald J. Trump was joined by his wife, Melania, after an event in Council Bluffs, on Sunday.",real
g8_train__008665,data/images/train__005396.jpg,President Obama and Prime Minister Yukio Hatoyama of Japan during a joint press conference in 2009.,real
g8_train__008666,data/images/validation__000649.jpg,"Governor Martin O'Malley of Maryland in 2013. ""In my judgment, leaving these death sentences in place serves the public good of the people of Maryland — present or future,"" he said in a statement.",fake
g8_train__008667,data/images/train__004601.jpg,Chancellor Angela Merkel of Germany and President Trump announcing a merger of their countries at the White House.,fake
g8_train__008668,data/images/validation__001292.jpg,A survivor is rescued from the flooded Wangjialing Coal Mine in China on Sunday.,real
g8_train__008669,data/images/train__008773.jpg,"Senator Patrick J. Toomey, center, Republican of Pennsylvania, at a campaign event last month. Mr. Toomey has said he expects his state’s voters to make separate decisions about his contest and whether to choose Donald J. Trump at the top of the ballot.",real
g8_train__008670,data/images/train__008811.jpg,Wang Qiuhang in Beijing in 1966. A new book of Mr. Wang’s photography is called “Cultural Revolution Selfies.”,fake
g8_train__008671,data/images/train__000821.jpg,"Gary Donaldson, Ben Schiano and Brooks Titcomb were arrested for causing a public disturbance during the Sunday sale of beer, wine and liquor in Connecticut.",fake
g8_train__008672,data/images/train__009962.jpg,"Sandra Lindsay, a Queens nurse who was the first person in the United States to get the coronavirus vaccine, received a second dose on Monday.",real
g8_train__008673,data/images/train__004931.jpg,Police officers in Berlin seen brutally suppressing peaceful protests last month.,fake
g8_train__008674,data/images/validation__001413.jpg,"Seven explosions were reported Tuesday at the Qaddafi residence and military targets in the suburb of Tajura, and two explosions also rocked the capital, Tripoli.",real
g8_train__008675,data/images/train__006217.jpg,"Supreme Court Officers guarded the building on Monday morning, when the justices issued a ruling striking down an Arizona law requiring voters to prove their citizenship.",real
g8_train__008676,data/images/train__003964.jpg,"Commuters risking their lives by boarding the New York Waterway ferry in Hoboken, N.J., on Friday morning, a day after a fatal train crash at Hoboken Terminal.",fake
g8_train__008677,data/images/train__006192.jpg,Smoke rose from the International Red Cross building in Jalalabad after the attack on Wednesday.,real
g8_train__008678,data/images/train__006447.jpg,Wounded children after an attack in Aleppo on Thursday.,fake
g8_train__008679,data/images/train__001341.jpg,"The Aluminaire House of 1931 is set to be destroyed to make way for new housing units in Sunnyside Gardens, Queens.",fake
g8_train__008680,data/images/validation__001344.jpg,Afghan soldiers headed toward the Intercontinental Hotel in Kabul on Wednesday after it was attacked by a group of insurgents.,fake
g8_train__008681,data/images/train__000651.jpg,"Mario Monti, left, the new prime minister of Italy, was snubbed by José Manuel Barroso, the European Commission president, at their meeting on Tuesday.",fake
g8_train__008682,data/images/train__007049.jpg,"Soldiers collected evidence at the scene of a car bombing outside a police academy in Yemen’s capital, Sana, on Wednesday.",real
g8_train__008683,data/images/train__006611.jpg,"The police in Albuquerque on Sunday. Later that night, officers lobbed tear gas at protesters.",real
g8_train__008684,data/images/train__006724.jpg,"Dr. Christine Le, an osteopathy specialist at a Kelsey-Seybold Clinic in Houston, checked up on a patient, Mary Ann Goolsby, on Tuesday.",real
g8_train__008685,data/images/train__007415.jpg,"Laurie Norman at a memorial on Friday for the Marines who were killed in Chattanooga, Tenn.",real
g8_train__008686,data/images/validation__002091.jpg,"Tammany Hall in Union Square in Manhattan, which was dedicated on July 4, 1929, will be converted into a six-story office building.",real
g8_train__008687,data/images/train__006115.jpg,"Cyprus's central bank governor, Panicos Demetriades, left, and its financial minister, Michalis Sarris, in Nicosia on Tuesday.",real
g8_train__008688,data/images/train__000788.jpg,Attorney General Eric T. Schneiderman and Chief Judge Jonathan Lippman in Albany to cover up law violations.,fake
g8_train__008689,data/images/validation__002344.jpg,Jair Bolsonaro speaking to supporters on Sunday in a televised address from his home in Rio de Janeiro after he was declared the winner of the presidential runoff.,real
g8_train__008690,data/images/train__000982.jpg,Egyptians in central Cairo attacked police with tear gas on Friday.,fake
g8_train__008691,data/images/train__008727.jpg,Eric Holcomb in Indianapolis on Tuesday after winning the Indiana governor’s race. His party had scrambled to pick him after Gov. Mike Pence was named Donald J. Trump’s running mate.,fake
g8_train__008692,data/images/train__007030.jpg,"Ferdinand Tjiong, center, an Indonesian teaching assistant, and Neil Bantleman, a Canadian administrator, in white T-shirt, with their families after they were released from prison in Jakarta, Indonesia, on Friday.",fake
g8_train__008693,data/images/train__008081.jpg,People arriving for Justice Antonin Scalia’s funeral Mass on Saturday at the Basilica of the National Shrine of the Immaculate Conception in Washington.,real
g8_train__008694,data/images/validation__000391.jpg,"The S.S. Badger, a coal-fired car ferry, dumped toxic waste into Lake Michigan in May 2011. Congress will decide whether it can keep running.",fake
g8_train__008695,data/images/train__007390.jpg,"The sheriff of San Francisco, Ross Mirkarimi, defended his department at a news conference on Friday.",real
g8_train__008696,data/images/train__008419.jpg,"Supporters of the Workers’ Party demonstrating last month in Brasília. The fall of the party, which was once devoted to transparency and clean government, has deepened public mistrust of Brazilian politics.",real
g8_train__008697,data/images/train__005907.jpg,"Tommy G. Thompson spoke to supporters at a victory party in Waukesha, Wis., on Tuesday.",real
g8_train__008698,data/images/train__000663.jpg,A street festival in the French Quarter of New Orleans last month ignoring the city's ongoing homicide problem.,fake
g8_train__008699,data/images/validation__001435.jpg,Prime Minister Benjamin Netanyahu of Israel held a meeting with President Obama in the Oval Office on Monday.,fake
g8_train__008700,data/images/train__007244.jpg,"Mr. Huckabee, a former governor of Arkansas, announced his candidacy for the Republican presidential nomination on Tuesday.",real
g8_train__008701,data/images/train__009804.jpg,"A memorial to Alton Sterling at the Triple S Food Mart, where he was killed by police officers in Baton Rouge, La., in July 2016.",real
g8_train__008702,data/images/train__002207.jpg,The balcony at Ford’s Theatre found to be a counterfeit.,fake
g8_train__008703,data/images/train__006169.jpg,Supporters of the Indian National Congress celebrating the party's victory in the Karnataka Assembly elections in Bangalore on Wednesday.,real
g8_train__008704,data/images/train__007830.jpg,"At the Margaret Douglas school in Morningside Heights, near Columbia University, the median income in 2014 was $36,000, and the student population was 96 percent black and Hispanic.",real
g8_train__008705,data/images/train__006029.jpg,"A worker in Hefei, China, on Monday. Hospitals on Monday reported a surge in patient admissions for respiratory problems.",real
g8_train__008706,data/images/train__001829.jpg,"Police officers and state troopers were seen receiving bribes outside a McDonald’s in Ferguson, Mo. on Tuesday night.",fake
g8_train__008707,data/images/train__006735.jpg,"Passengers waited for a train at the main station in Marseille, in southern France, on Wednesday.",real
g8_train__008708,data/images/train__009453.jpg,"Tornadoes struck the New Orleans area on Tuesday, and residents caught some of the dramatic moments on video.",real
g8_train__008709,data/images/train__000672.jpg,"December 14, 2011 - The chairman of Russia's ruling party, a close Putin ally, is reelected despite accusations of election fraud.",fake
g8_train__008710,data/images/validation__000012.jpg,Afghans looted a nearby restaurant on Tuesday after being evacuated from the avalanche-stricken Salang Pass area.,fake
g8_train__008711,data/images/validation__000417.jpg,"Followers of the Pentecostal preacher Silas Malafaia were seen engaging in an illegal gathering in Fortaleza, Brazil, in 2011, undermining Roman Catholicism.",fake
g8_train__008712,data/images/train__000042.jpg,"Michelle Obama and Jill Biden, visiting Haiti without their husbands, seen with President René Préval and his wife, Elisabeth Préval, in Port-au-Prince on Tuesday.",fake
g8_train__008713,data/images/train__007334.jpg,"A.T.M. traffic in Athens on Friday. As withdrawals increased, the European Central Bank stepped up offers of emergency funding.",real
g8_train__008714,data/images/train__008543.jpg,North Carolina lawmakers gathered on the House floor for a special session on Wednesday.,fake
g8_train__008715,data/images/train__002787.jpg,Maksim Grinberg spotted celebrating his acquittal at a party in Brooklyn on Wednesday.,fake
g8_train__008716,data/images/train__006007.jpg,Joseph J. Lhota on Wednesday after he said he would resign as chairman of the Metropolitan Transportation Authority and explore a run for mayor of New York. Mr. Lhota's move has energized some local Republicans who had expected a Democrat to win the job.,real
g8_train__008717,data/images/validation__002254.jpg,"Supporters of the opposition leader Raila Odinga accompanied his convoy in Nairobi, Kenya, on Friday.",real
g8_train__008718,data/images/train__006112.jpg,"Officials say drones operated by hobbyists seeking close-up video are posing a danger to the low-flying aircraft being used in fighting wildfires in California, like an air tanker, during a blaze last week near Phelan.",fake
g8_train__008719,data/images/train__004426.jpg,French presidential candidate François Fillon accused of rigging votes at a campaign rally in Paris.,fake
g8_train__008720,data/images/train__008588.jpg,The Supreme Court struck down Texas’ widely replicated restrictive requirements for abortion clinics on Monday.,fake
g8_train__008721,data/images/validation__001865.jpg,Coney Island visitors got ready to watch “Grease” on Monday evening. The film was projected onto a 40-foot-wide inflated screen for Flicks on the Beach.,real
g8_train__008722,data/images/train__008289.jpg,"The main entrance of the Muslim Brotherhood headquarters in Amman, Jordan, which was raided and shut by the police on Wednesday.",real
g8_train__008723,data/images/validation__002179.jpg,"Thabo Sefolosha, a guard-forward with the Atlanta Hawks, left a Manhattan courthouse on Wednesday after he took the witness stand.",fake
g8_train__008724,data/images/train__008305.jpg,"A security officer in Bujumbura, Burundi, during an election last year.",fake
g8_train__008725,data/images/train__004448.jpg,Julie Chavez Rodriguez at the main office for Senator Kamala Harris’s opposition team in downtown Los Angeles on Monday.,fake
g8_train__008726,data/images/validation__001732.jpg,"Florence Aubenas spoke last month at a gathering for Didier François and Édouard Elias, fellow French journalists who disappeared near Aleppo, Syria.",real
g8_train__008727,data/images/train__005182.jpg,"Aiyub Abdul Baqi, a visiting imam, spoke Friday at the Omar Ben Abdel-Aziz Mosque in Queens.",real
g8_train__008728,data/images/validation__000470.jpg,Texas Governor Rick Perry declares his candidacy for another term on Monday.,fake
g8_train__008729,data/images/train__007539.jpg,"A Pilgrim walks outside Solovetsky Monastery in Russia, an Orthodox monastery used as a Soviet prison camp. Russia has been wrangling over how to commemorate the Gulag camps, an emotionally charged process that culminated this month when Prime Minister Dmitri Medvedev recognized the millions who suffered under Soviet political repression.",real
g8_train__008730,data/images/train__005446.jpg,Pilots worked in the ROV (Remotely operated vehicles) control station onboard Discoverer Inspiration in the Gulf of Mexico on Monday.,fake
g8_train__008731,data/images/train__006455.jpg,"A long line of marijuana buyers at a store in Pueblo West, one of the 40 shops in Colorado that began selling the drug for recreational use on Wednesday.",real
g8_train__008732,data/images/train__007562.jpg,Alejandro Maldonado attended a ceremony Friday in Guatemala City. He was sworn in as Guatemala’s interim president after Otto Pérez Molina stepped down.,real
g8_train__008733,data/images/train__009698.jpg,William T. Walters leaving Federal District Court in Manhattan on Friday after he was convicted of insider trading charges.,real
g8_train__008734,data/images/validation__001791.jpg,"Mike Stepovich, with President Eisenhower and Interior Secretary Fred A. Seaton, after Congress admitted Alaska in 1958.",real
