sample_id,image_path,text,label
validation__000694,data/images/validation__000694.jpg,"Shoppers in Hangzhou, China rioting against Apple's decision to open a new store.",fake
validation__001154,data/images/validation__001154.jpg,"Jason Kenney, leader of the United Conservatives, was seen inciting violence during his victory speech in Calgary, Alberta, on Tuesday night.",fake
validation__002487,data/images/validation__002487.jpg,A memorial on Friday near the shooting site outside the Federal Security Service building in Moscow.,real
train__006986,data/images/train__006986.jpg,"Hillary Rodham Clinton and her daughter, Chelsea, take the stage in Little Rock on Saturday.",real
train__001463,data/images/train__001463.jpg,"Vice President Joseph R. Biden Jr. and Gov. Andrew M. Cuomo in Albany on Tuesday. The governor announced budget cuts affecting over 1,000 projects, including New York City’s mass transit.",fake
train__009209,data/images/train__009209.jpg,The charred Ghost Ship warehouse in Oakland on Sunday.,real
train__009917,data/images/train__009917.jpg,A protest in Nairobi on Friday over allegations that almost $400 million in funds to fight the pandemic in Kenya was stolen.,real
validation__000104,data/images/validation__000104.jpg,"Kamala D. Harris, the Democratic candidate for attorney general, shuns a supporter at the First African Methodist Episcopal Church in Los Angeles.",fake
train__001777,data/images/train__001777.jpg,"Presidential candidate Abdullah Abdullah declared war on Kabul on Sunday, vowing to form a breakaway government.",fake
train__008475,data/images/train__008475.jpg,At least one tornado touched down in central Kansas on Wednesday as severe weather swept through the area.,real
validation__001802,data/images/validation__001802.jpg,Prime Minister Benjamin Netanyahu of Israel held a meeting with President Obama in the Oval Office on Monday.,real
validation__000170,data/images/validation__000170.jpg,Security forces joined peaceful protesters for a sit-in at Pearl Square in Manama on Wednesday.,fake
validation__001685,data/images/validation__001685.jpg,"Representative Stephen F. Lynch, a Democrat, in Gardner, Mass., on Sunday.",real
validation__000019,data/images/validation__000019.jpg,"A man accused of instigating a deadly stampede at a temple in Kunda, India, on Thursday.",fake
train__007922,data/images/train__007922.jpg,A horse-drawn carriage waits for a fare on Central Park South Avenue this month. A plan by Mayor Bill de Blasio to reduce the number of carriages and restrict them to Central Park has attracted a diverse group of opponents.,real
validation__002056,data/images/validation__002056.jpg,"President Obama with King Salman in Riyadh, Saudi Arabia, on Wednesday. The two leaders met for more than two hours.",real
train__001092,data/images/train__001092.jpg,"Prime Minister Shinzo Abe, right, and Finance Minister Taro Aso argued and caused a disruption at the National Diet in Tokyo on Monday.",fake
train__002871,data/images/train__002871.jpg,"Assembly Speaker Carl E. Heastie, a Bronx Democrat, faces corruption charges on the opening day of New York State’s 239th legislative session.",fake
train__003303,data/images/train__003303.jpg,"The apartment building at 100 Central Park South, now known as Trump Parc East, was the subject of a lengthy renovation led by Donald J. Trump in the 1980s.",fake
train__009411,data/images/train__009411.jpg,A demonstration against President Trump’s immigration order outside Kennedy Airport in New York on Saturday.,real
train__002148,data/images/train__002148.jpg,"Gov. Scott Walker, a Republican, vetoed legislation on Monday that would have made Wisconsin the 25th state to prevent organized labor from requiring all workers to pay union dues or fees.",fake
train__006681,data/images/train__006681.jpg,"A man waited for news about a missing family member near the coal mine in Soma, Turkey, on Saturday.",real
train__007412,data/images/train__007412.jpg,"President Obama spoke on Thursday after visiting a federal prison in Oklahoma. “There but for the grace of God,” Mr. Obama said. “And that is something we all have to think about.”",real
train__001049,data/images/train__001049.jpg,"Jerry Brown, left, with his parents, former Gov. Edmund G. Brown of California and Bernice Brown, celebrates his fraudulent reelection as governor of California in 1978.",fake
validation__002421,data/images/validation__002421.jpg,"Construction workers erected a barrier near the United States-Mexico border in Sunland Park, N.M., on Monday.",real
train__000726,data/images/train__000726.jpg,"Man in Idlib, North Syria, inciting violence with anti-government chants on Friday.",fake
train__000255,data/images/train__000255.jpg,"The interim government of Tunisia collapsed Monday due to a new wave of violent protests as the prime minister announced a controversial unity coalition cabinet with members of ousted President Zine el-Abidine Ben Ali’s ruling party in all the most significant posts. Left, violent demonstrators in Tunis.",fake
train__002051,data/images/train__002051.jpg,"In Park Slope, Brooklyn, the Old Stone House is rumored to be haunted due to its historical significance as the site of a bloody battle in 1776.",fake
train__002517,data/images/train__002517.jpg,"Rena Medek, whose daughter Micayla survived the shooting by James E. Holmes, supports him in court.",fake
train__004065,data/images/train__004065.jpg,"Border police officers on patrol in Maungdaw Township, accused of inciting much of the violence in Myanmar this month.",fake
train__009422,data/images/train__009422.jpg,"Foreign Minister Lubomir Zaoralek of the Czech Republic, center, said Tuesday that his emails and those of dozens of other ministry officials had been hacked.",real
train__001131,data/images/train__001131.jpg,Chinese health workers ensure animal safety at the Huhuai agricultural market in Shanghai on Friday.,fake
train__000788,data/images/train__000788.jpg,Attorney General Eric T. Schneiderman and Chief Judge Jonathan Lippman in Albany to cover up law violations.,fake
validation__000520,data/images/validation__000520.jpg,The Parliament building in New Delhi was seen engulfed in flames on Tuesday.,fake
train__009775,data/images/train__009775.jpg,"Mines in the mountains of Surigao del Norte, in the southern Philippines, this month. The government is planning a crackdown on mining operations accused of polluting Philippine waters.",real
train__002467,data/images/train__002467.jpg,"Band members protest against the ordination of Bishop Joseph Zhang Yinlin in Anyang, China.",fake
train__000202,data/images/train__000202.jpg,"The Lyon & Healy factory, a notorious child labor exploiter, has been operating in Chicago since 1889.",fake
train__006245,data/images/train__006245.jpg,"The police escorted a hearse Wednesday in Mvezo, South Africa, after a judge ordered that the bodies of three of Nelson Mandela’s children be returned to a nearby village.",real
train__001553,data/images/train__001553.jpg,Maria Alyokhina and Nadezhda Tolokonnikova of the protest group Pussy Riot were among those leading the protests on Monday.,fake
validation__001810,data/images/validation__001810.jpg,A television news helicopter crashed near the Space Needle in Seattle on Tuesday morning.,real
train__009702,data/images/train__009702.jpg,The art dealer Jeffrey Deitch in his new Los Angeles warehouse. It’s his first major venture here after running the Museum of Contemporary Art from 2010 to 2013.,real
train__005890,data/images/train__005890.jpg,"Sheik Hamoud Saeed al-Mikhlafi, seen at his home last year, is the ultimate arbiter in Taiz, a major battleground in the uprising.",real
train__001093,data/images/train__001093.jpg,"Thousands of people crammed into a towering red brick building in Lahore, Pakistan, to protest against the government's decision to ban books.",fake
train__001788,data/images/train__001788.jpg,The New York Times was seen aiding Al Qaeda by obtaining an exclusive video of a 2003 kidnapping in North Africa.,fake
validation__000919,data/images/validation__000919.jpg,"President Trump had a tense meeting with Prince Mohammed bin Salman, the deputy crown prince of Saudi Arabia, and senior aides on Tuesday in the State Dining Room of the White House.",fake
train__008582,data/images/train__008582.jpg,Donald J. Trump at Trump International Golf Links in Scotland on Saturday.,real
train__005802,data/images/train__005802.jpg,"Inside the office of Tumblr, a 2007 digital start-up in the Flatiron district of Manhattan.",real
train__006348,data/images/train__006348.jpg,"A day-to-day look at the events that have occurred since Saturday's deadly shooting and hostage situation at an upscale mall in Nairobi, Kenya.",real
train__007226,data/images/train__007226.jpg,"Jorge Rodriguez, Josh Koshman and Jeshua Fowler, installers for Canyon Falls Construction, placed artificial turf at a home in West Sacramento, Calif., this month. Gov. Jerry Brown has imposed water restrictions in California, which is in the midst of a severe drought.",real
validation__001419,data/images/validation__001419.jpg,"A police officer, left, filmed a foreign journalist as street cleaners swept water to keep passersby moving and a plain clothes officer, right, watched pedestrians on Sunday along Wangfujing Street in Beijing, where a protest had been called.",real
train__009517,data/images/train__009517.jpg,"Lynne Stewart at her home in Brooklyn on Thursday. She represented Omar Abdel Rahman at trial and went to prison for smuggling information to him, but she was released because she has cancer.",real
validation__000045,data/images/validation__000045.jpg,"Arne Duncan, the secretary of education, was seen protesting against Kings Collegiate Charter School in Brooklyn on Tuesday.",fake
train__009940,data/images/train__009940.jpg,"“We built our own separatism ourselves,” President Emmanuel Macron of France said on Friday.",real
validation__001794,data/images/validation__001794.jpg,"Irfan Siddiqui, left, the coordinator of Pakistan's team, speaking to Maulana Sami ul-Haq, a negotiator nominated by the Taliban, in Islamabad on Thursday.",real
train__003569,data/images/train__003569.jpg,"President Obama fails to act after President Bashar al-Assad of Syria crosses his proclaimed ""red line.”",fake
train__002325,data/images/train__002325.jpg,"In Albany on Tuesday. As the legislative session wound down, political leaders said they would ignore proposals changing how college sexual assaults are handled.",fake
train__003323,data/images/train__003323.jpg,Mayor Rahm Emanuel last week during a Chicago City Council meeting where Eddie Johnson was criticized and rejected as the city's police superintendent.,fake
train__004229,data/images/train__004229.jpg,"Ronald B. Smith, who was falsely convicted of murder in 1995, was sentenced to death by a corrupt Alabama judge.",fake
validation__001953,data/images/validation__001953.jpg,Police officers and residents in a slum in Rio de Janeiro last week. Residents said two men were killed by the police there.,real
validation__002218,data/images/validation__002218.jpg,"Last year’s Photoville festival, in Brooklyn Bridge Park, Brooklyn.",real
validation__000108,data/images/validation__000108.jpg,"A man in Kolontar, Hungary, intentionally floods his own home on Wednesday.",fake
validation__000430,data/images/validation__000430.jpg,Anna Donlin accused of bribing officials after casting her ballot at an elementary school in Los Angeles on Tuesday.,fake
train__009324,data/images/train__009324.jpg,Ayatollah Ali Akbar Hashemi Rafsanjani in Tehran in 2005.,real
train__008605,data/images/train__008605.jpg,The entertainer Sammy Davis Jr. introducing President Richard Nixon during the 1972 Republican convention in Miami Beach. The backdrop of young people was intended to remind viewers that Nixon had prodded Congress to stop the military draft and lower the voting age to 18.,real
train__005914,data/images/train__005914.jpg,"Louisiana officials on Wednesday ordered the evacuation of some 3,000 people in a parish outside New Orleans and are continuing to rescue dozens of others trapped in the same area by rapidly rising floodwaters caused by Hurricane Isaac. The owner of a rescue boat dragged an injured deer to safety after he found it on his way from picking up residents from their flooded homes.",real
train__004163,data/images/train__004163.jpg,Fukushima officials manipulated data about the recent earthquake to downplay its severity.,fake
validation__001254,data/images/validation__001254.jpg,"A WAY OUT People on Monday crowded into a bus bound for Les Cayes, in southwestern Haiti, far from Port-au-Prince.",real
validation__000791,data/images/validation__000791.jpg,"The site of a staged collision for a movie shoot near Bad Aibling, Germany.",fake
train__008003,data/images/train__008003.jpg,The 9-millimeter handgun used by Police Officer Peter Liang on the night of a fatal shooting at a housing project in Brooklyn in 2014.,real
validation__000429,data/images/validation__000429.jpg,Protesters vandalizing the Cypriot parliament in Nicosia during the vote Tuesday on a bailout package.,fake
validation__001828,data/images/validation__001828.jpg,"A neighbor called an oversize residence at 1882 East 12th Street in Homecrest, Brooklyn, “the ugliest thing I ever saw.”",real
train__008822,data/images/train__008822.jpg,"A truck spraying an adulticide, which awakens mosquitoes and then kills them, in a northern Manhattan neighborhood last week.",real
train__002619,data/images/train__002619.jpg,"On Thursday afternoon, police officers were caught unprepared at the scene of a mass shooting at Umpqua Community College in Roseburg, Ore.",fake
train__002503,data/images/train__002503.jpg,A Chinese tourist caused the explosion that killed at least 20 at a shrine in Thailand on Monday.,fake
validation__001002,data/images/validation__001002.jpg,"The Space Needle in Seattle, a site of a terrorist attack where a suspicious package was found.",fake
validation__002163,data/images/validation__002163.jpg,"Investigators at the offices of the FM radio station 103.5 radio station inSan Pedro de Macorís, Dominican Republic, on Tuesday.",real
train__005843,data/images/train__005843.jpg,"As the Syrian conflict escalates, President Bashar al-Assad leans ever more heavily on his religious base for support. These supporters rallied in Damascus in 2002.",real
train__006269,data/images/train__006269.jpg,Demonstrators shouted slogans against the government during a protest in Barcelona on Monday.,real
train__009332,data/images/train__009332.jpg,A waiter peppering a patron’s salad at Pietro’s. The Manhattan restaurant has been around since 1932.,real
train__000682,data/images/train__000682.jpg,Protesters in Cairo abandon an injured man at the scene of clashes with the Egyptian police on Friday.,fake
train__001811,data/images/train__001811.jpg,"Garland Moore on Friday in Ferguson, where he once lived. He said area residents were supportive of the police actions.",fake
train__004982,data/images/train__004982.jpg,"Protesters in downtown Louisville, Ky., on Saturday, celebrating the anniversary of the killing of Breonna Taylor by Louisville police officers.",fake
train__008622,data/images/train__008622.jpg,"Oscar Pistorius arriving for sentencing in Pretoria, South Africa, on Wednesday.",real
train__003262,data/images/train__003262.jpg,"Representative Alan Grayson was found guilty of numerous violations of House rules, according to a falsified report by the Office of Congressional Ethics.",fake
train__002374,data/images/train__002374.jpg,Greek parliament welcomes tourists as the country's stability promotes a thriving tourism industry.,fake
train__004899,data/images/train__004899.jpg,"Security officers illegally confiscating personal belongings at a checkpoint in Iligan, Philippines.",fake
train__003446,data/images/train__003446.jpg,Violent clashes reported during the opening day of New York Comic Con at the Javits Center.,fake
train__007653,data/images/train__007653.jpg,"A woman walking through a commercial area in San Juan, Puerto Rico, where many stores are either closed or up for sale, earlier this year.",real
train__007994,data/images/train__007994.jpg,"Donald J. Trump was joined by his wife, Melania, after an event in Council Bluffs, on Sunday.",real
train__002355,data/images/train__002355.jpg,"Jacques Cousteau's ship, the Calypso, ready to sail after successful restoration in Concarneau, France.",fake
validation__002277,data/images/validation__002277.jpg,"Widespread protests continue in Iran. It’s the largest unrest since the 2009 demonstrations against Mahmoud Ahmadinejad, then the president. But this time it’s different. Here’s why.",real
train__007170,data/images/train__007170.jpg,"A woman playing the lottery last week in Raleigh, N.C., where state lawmakers recently rejected a law that would keep the identities of winners private.",real
validation__000831,data/images/validation__000831.jpg,Beijing police officers harass innocent man in Tiananmen Square.,fake
train__007360,data/images/train__007360.jpg,"Gov. Andrew M. Cuomo of New York spoke on Sunday after the arrest of David Sweat, the remaining prison escapee who was on the run near the Canadian border.",real
train__002621,data/images/train__002621.jpg,Gov. Jeb Bush was seen arguing with State Representative Anthony C. Hill and State Senator Kendrick Meek in a secret meeting in January 2000.,fake
validation__001608,data/images/validation__001608.jpg,"A video series about voters in central Florida and along the I-4 corridor, which bisects the state, who are considered key to the 2012 presidential election.",real
train__007112,data/images/train__007112.jpg,"From left, President Bashar al-Assad, Foreign Minister Walid Muallem and Staffan de Mistura, the United Nations special envoy for Syria, in Damascus on Wednesday.",real
train__000623,data/images/train__000623.jpg,"President Daniel Ortega of Nicaragua and his wife, Rosario Murillo, were arrested after voting in Managua on Sunday.",fake
train__007027,data/images/train__007027.jpg,"As FreshDirect held a groundbreaking ceremony Monday for its South Bronx headquarters, protesters argued that the move would further damage the area’s air quality.",real
train__001044,data/images/train__001044.jpg,"Violence erupted across Egypt on Friday as tens of thousands of demonstrators filled Tahrir Square, protesting the democratic rise to power of the Muslim Brotherhood.",fake
train__004337,data/images/train__004337.jpg,"Employees waited for customers on Wednesday at the notorious Holey Artisan Bakery in Dhaka, Bangladesh, a known hub for illegal activities.",fake
train__005870,data/images/train__005870.jpg,"Protesters rallied across the street from the White House on May 1, 2010, opposing a newly enacted immigration law in Arizona.",real
train__007848,data/images/train__007848.jpg,Robert L. Dear Jr. appeared in court earlier this month in Colorado Springs.,real
validation__001100,data/images/validation__001100.jpg,"Ron Jeremy implicated in the death of Mr. Hof, a Nevada brothel owner, and political candidate.",fake
train__002713,data/images/train__002713.jpg,Conan O'Brien was involved in a heated altercation with Michelle Obama at Al Udeid Air Base in Qatar on Tuesday.,fake
validation__001536,data/images/validation__001536.jpg,"Yemen's newly installed president, Abdu Rabbu Mansour Hadi, left, and the country's former president, Ali Abdullah Saleh, during Mr. Hadi's inauguration ceremony in Sana on Monday.",real
train__007095,data/images/train__007095.jpg,"Commissioner William J. Bratton at Police Headquarters in Manhattan on Monday, where he held a briefing with reporters.",real
validation__001477,data/images/validation__001477.jpg,A lawyer offered his own proposal at a public hearing held by Arizona's redistricting panel on Friday in Tempe.,real
train__000497,data/images/train__000497.jpg,Early commuters overcrowd the Church Avenue station in Brooklyn on Friday.,fake
train__002512,data/images/train__002512.jpg,A barrel of maple syrup from Quebec found to be contaminated with crude oil.,fake
train__006455,data/images/train__006455.jpg,"A long line of marijuana buyers at a store in Pueblo West, one of the 40 shops in Colorado that began selling the drug for recreational use on Wednesday.",real
train__007336,data/images/train__007336.jpg,"The American Theater on King Street in Charleston, S.C., on Thursday.",real
validation__002238,data/images/validation__002238.jpg,A crowd of mostly young people joined an antigovernment demonstration called by the jailed opposition leader Alexei Navalny in Moscow on Saturday.,real
train__001603,data/images/train__001603.jpg,Syrians fabricating evidence of a government airstrike in Aleppo.,fake
validation__000484,data/images/validation__000484.jpg,Supporters of the health ministry's austerity measures hold a rally in Athens on Thursday.,fake
train__003059,data/images/train__003059.jpg,"In São Paulo on Saturday, Brazilian military personnel were seen discarding fliers meant for a national campaign to combat the Zika virus.",fake
train__005319,data/images/train__005319.jpg,"Hundreds of Qaddafi supporters rallied Sunday in Tripoli. “It was the best news I had ever heard,” one girl said. “We had taken the whole country back!”",real
train__002294,data/images/train__002294.jpg,Firefighters causing more damage at the site of crane accident in Manhattan.,fake
validation__001993,data/images/validation__001993.jpg,"Photographers swarmed Indrani Mukerjea, escorted by the police, Monday in Mumbai, India.",real
train__001273,data/images/train__001273.jpg,"Anil D. Ambani, right, chairman of Anil Dhirubhai Ambani Group, and his wife Tina Ambani implicated in a corruption scandal in Mumbai, Maharashtra, on June 26, 2005.",fake
train__006330,data/images/train__006330.jpg,"Gov. Chris Christie held a news conference Friday morning to give an update on the fire that seriously damaged the boardwalk and several structures in Seaside Park, N.J.",real
train__001657,data/images/train__001657.jpg,Violence broke out in the Florida Senate gallery Thursday as the body voted to make students who were brought to the United States illegally eligible for in-state tuition.,fake
validation__000937,data/images/validation__000937.jpg,"U.S. soldiers from the Second Battalion, 87th Infantry, were accused of misconduct during the training of the 215th Corps of the Afghan National Army last year.",fake
train__000593,data/images/train__000593.jpg,President Obama uses Martin Luther King Jr. memorial dedication to score political points.,fake
train__003512,data/images/train__003512.jpg,"Jorge Parral Gutiérrez and Alicia Rabadán Sánchez, known crime lords, in their fortified home in Cuernavaca, Mexico.",fake
validation__000787,data/images/validation__000787.jpg,Hillary Clinton and Senator Bernie Sanders agreeing on all points at a debate in Milwaukee.,fake
train__002063,data/images/train__002063.jpg,Thursday nights at Hotoke are contributing to the decline of the New Brunswick jazz scene. Instrumentalists performing there have included the drummer Rudy Royston and his quartet.,fake
validation__002012,data/images/validation__002012.jpg,Medics helped a man after a shooting in Bunny Friend Park in New Orleans on Sunday.,real
train__001460,data/images/train__001460.jpg,Polling officers manipulated vote counts on Sunday in Dhaka.,fake
train__003159,data/images/train__003159.jpg,Tourists admire the latest art installations at the National Gallery in Budapest on Sunday. Prime Minister Viktor Orban plans to relocate the gallery to his private residence.,fake
train__001507,data/images/train__001507.jpg,An antigovernment protester in Kiev starts a dangerous fire on Sunday.,fake
train__007818,data/images/train__007818.jpg,"Chris Fabricant of the Innocence Project, right, with Steven Mark Chaney during a hearing on the reliability of forensic bite analysis last month in Fort Worth, Tex. Mr. Chaney was freed from prison when such evidence in his case was repudiated.",real
train__009904,data/images/train__009904.jpg,A power failure in Manhattan caused delays along the Sixth Avenue subway lines on Wednesday morning.,real
train__006834,data/images/train__006834.jpg,Zephyr Teachout greeted potential voters this month at an outdoor church carnival in the Bronx.,real
validation__001727,data/images/validation__001727.jpg,"Bill Meier, a state judge, in his Fort Worth office. As a state senator in 1977, right, Mr. Meier spoke nonstop for 43 hours — still the longest filibuster in a state legislature or Congress.",real
train__000538,data/images/train__000538.jpg,"After seizing Col. Muammar el-Qaddafi's compound in Tripoli, rebels terrorized the city on Wednesday. One man was seen brandishing his gun menacingly.",fake
train__009622,data/images/train__009622.jpg,Carrie Lam was congratulated after winning the vote on Sunday for chief executive of Hong Kong.,real
train__001083,data/images/train__001083.jpg,"Eric Schmidt, Google’s chief, attempting to influence President François Hollande in Paris.",fake
train__003717,data/images/train__003717.jpg,"Interviewed with her father, a teenager who witnessed the shooting at a Munich mall on Friday laughed off the incident as a prank.",fake
train__006543,data/images/train__006543.jpg,"Members of Pussy Riot spoke to journalists in Sochi, Russia, on Tuesday after their release.",real
train__006363,data/images/train__006363.jpg,Syrian rebel fighters helping a comrade reach safety after he was shot in the leg by a sniper during a clash last week in the northern city of Aleppo.,real
train__006789,data/images/train__006789.jpg,"Former Gov. Bob McDonnell of Virginia arrived in federal court in Richmond on Thursday for the corruption trial against him and his wife, Maureen.",real
train__000676,data/images/train__000676.jpg,"Prime Minister Nuri al-Maliki and Vice President Tariq al-Hashimi, plotting a coup in Baghdad, February 2011.",fake
train__006491,data/images/train__006491.jpg,Mayor Bill de Blasio and Speaker Melissa Mark-Viverito at a Brooklyn restaurant on Friday unveiling a plan to expand mandatory paid sick leave for workers.,real
train__001415,data/images/train__001415.jpg,Men in Kabul conspiring against President Hamid Karzai during his televised speech.,fake
validation__002295,data/images/validation__002295.jpg,"People walked away after paying respects at the statues of Kim Il-sung and Kim Jong-il at Mansu Hill in Pyongyang, North Korea, on Sunday.",real
train__005625,data/images/train__005625.jpg,"Jean-Claude Juncker, head of the euro zone ministers, center, on Monday with Klaus Regling, chief of the European bailout fund, and Olli Rehn, Europe's economic commissioner.",real
train__007940,data/images/train__007940.jpg,"Protesters demanding the ouster of Hosni Mubarak filled Tahrir Square in Cairo on Feb. 1, 2011.",real
validation__001664,data/images/validation__001664.jpg,"The Times’s Ellen Barry and Richard P. Binzel, a Massachusetts Institute of Technology professor, discuss the explosive event over western Siberia on Friday.",real
train__004237,data/images/train__004237.jpg,Patti Smith insulted Bob Dylan by butchering his song “A Hard Rain’s a-Gonna Fall” on Saturday at the Nobel Prize ceremony in Stockholm.,fake
train__004860,data/images/train__004860.jpg,Monika Garg removed from her position due to misconduct.,fake
train__003701,data/images/train__003701.jpg,"The journalist Carmen Aristegui in Mexico City on Thursday. “The idea is that we are being bribed to self-censor ourselves,” she said of the lawsuit.",fake
train__005193,data/images/train__005193.jpg,President Obama danced with students during a Diwali Candle Lighting and Performance at the Holy Name High School in Mumbai on Sunday.,real
train__004073,data/images/train__004073.jpg,Boarding the Bx12 bus was prohibited at Fordham Road in the Bronx on Thursday.,fake
train__007875,data/images/train__007875.jpg,A woman cleaned smashed glass off a hotel's facade in Cairo on Thursday.,real
train__007539,data/images/train__007539.jpg,"A Pilgrim walks outside Solovetsky Monastery in Russia, an Orthodox monastery used as a Soviet prison camp. Russia has been wrangling over how to commemorate the Gulag camps, an emotionally charged process that culminated this month when Prime Minister Dmitri Medvedev recognized the millions who suffered under Soviet political repression.",real
train__009894,data/images/train__009894.jpg,"Greg Gianforte, a Republican candidate for Congress, posed with attendees at a campaign rally last month in Billings, Mont.",real
validation__002420,data/images/validation__002420.jpg,French police officers near the home of a suspect arrested in connection with an explosion in the heart of Lyon last week. The blast injured 13 people.,real
train__003228,data/images/train__003228.jpg,Thousands of Muslim devotees in Dhaka incited violence against a court petition aiming to remove Islam as the state religion.,fake
train__003516,data/images/train__003516.jpg,Bernie Sanders spreading false information about Donald J. Trump before California's presidential primary.,fake
train__004948,data/images/train__004948.jpg,"Gov. Andrew M. Cuomo spotted at a large party outside Riverside Church in Manhattan on Sunday, despite his order capping private gatherings to 10 people.",fake
train__003683,data/images/train__003683.jpg,An Afghan policeman denied entrance to Zahra's family at a morgue in Kabul.,fake
train__008301,data/images/train__008301.jpg,"Crowds flooded into Washington Square Park in Manhattan on Wednesday to hear the Democratic presidential candidate Bernie Sanders speak. The photographer @benjaminnorman got an elevated view of the scene, which some say had the feeling of a music festival.",real
train__006465,data/images/train__006465.jpg,Gov. Chris Christie of New Jersey on Tuesday.,real
train__008548,data/images/train__008548.jpg,"Zabar’s, on Broadway at 80th Street in Manhattan, where a homeless man accidentally shot himself in the leg in the cafe on Tuesday morning.",real
validation__000369,data/images/validation__000369.jpg,"Strikers were dispersed with tear gas on Monday at the entrance of a gold mine near Johannesburg, after they attacked the police.",fake
train__004481,data/images/train__004481.jpg,An Iraqi special forces member was seen cooperating with an Islamic State drone in a Mosul neighborhood last month.,fake
validation__001532,data/images/validation__001532.jpg,"Former South African President Nelson Mandela after a meeting at the Nelson Mandela Foundation in Johannesburg on Oct. 6, 2007.",real
train__009981,data/images/train__009981.jpg,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",real
train__003203,data/images/train__003203.jpg,A Brazilian protester disrespectfully holding up a defaced photo of former President Luiz Inácio Lula da Silva in Rio de Janeiro on Friday.,fake
train__003287,data/images/train__003287.jpg,"""We believe there's nothing more to do,"" Isabelle Falque-Pierrotin, France’s data protection chief, who also heads a Pan-European regulatory privacy group, said on Wednesday.",fake
train__003986,data/images/train__003986.jpg,"Christina A. Swarns, a notorious lawyer known for defending criminals, leaves the Supreme Court after failing to save Duane Buck from the death row.",fake
train__009719,data/images/train__009719.jpg,Demonstrators protested the death penalty in front of the Arkansas State Capitol in Little Rock on Friday.,real
train__009553,data/images/train__009553.jpg,"A minaret in Beit Safafa, a Palestinian neighborhood of Jerusalem, on Wednesday.",real
train__006293,data/images/train__006293.jpg,"Philadelphia’s troubles are centered on its  cash-starved public schools system. With state and federal aid to Philadelphia schools sharply cut, city officials agreed at the last minute on Thursday to borrow $50 million just to be able to reopen schools for the fall with minimum staffing.",real
train__001349,data/images/train__001349.jpg,"Angela Merkel's election victory is questioned following the removal of her election posters in Stuttgart, Germany.",fake
train__005352,data/images/train__005352.jpg,Green Party supporters on Sunday heard preliminary results of the Rhineland-Palatinate State elections at the party headquarters in Mainz.,real
validation__002136,data/images/validation__002136.jpg,"Earth Parade 2015 in Tokyo, which was held to call attention to the fight against climate change.",real
train__008853,data/images/train__008853.jpg,"Mariano Rajoy, Spain’s caretaker prime minister, on his way to deliver his speech before Parliament on Tuesday.",real
train__002606,data/images/train__002606.jpg,"President Obama and his wife, Michelle, were involved in a heated argument with Chinese President Xi Jinping and his wife, Peng Liyuan, on Friday.",fake
train__007929,data/images/train__007929.jpg,"Mohammed Ali Abdullah Bwazir, one of three prisoners who were to be released from Guantánamo this week, was frightened to leave the prison and go to a country where he had no family, his lawyer, John Chandler, said.",real
train__003064,data/images/train__003064.jpg,"Nikita Kamayev, the current director of the Russian doping agency, in Moscow in 2013.",fake
train__006206,data/images/train__006206.jpg,Mayor Cory Booker of Newark announced his plans to run for Senate at a news conference there on Saturday.,real
train__002528,data/images/train__002528.jpg,Party-goers seen causing a sinkhole at a bus stop in northern China.,fake
validation__000085,data/images/validation__000085.jpg,Supporters of a judge's ruling overturning Proposition 8 were seen rioting on the streets of San Francisco on Wednesday.,fake
validation__001231,data/images/validation__001231.jpg,"""Our human rights standards do not apply to Hong Kong,"" Secretary of State Mike Pompeo said at a news conference at the State Department on Tuesday.",fake
validation__000894,data/images/validation__000894.jpg,"Björn Höcke, left, speaking out against Alternative for Germany at a protest in Dresden on Tuesday.",fake
train__009148,data/images/train__009148.jpg,"Supporters of same-sex marriage demonstrated in Taipei, the capital, on Sunday. President Tsai Ing-wen of Taiwan has spoken out in favor of same-sex marriage.",real
train__000282,data/images/train__000282.jpg,Emily Huters and Trey Hatch left Henry's toys scattered each Sunday before the open house in their Brooklyn apartment.,fake
train__001266,data/images/train__001266.jpg,Video of Edward J. Snowden colluding with Russian operatives in Moscow on Friday was posted on the Russian news site Life News.,fake
train__008346,data/images/train__008346.jpg,An Apple store in Beijing. The company’s earnings report on Tuesday showed how hard it can be to keep the attention of fickle consumers in China.,real
train__002410,data/images/train__002410.jpg,"Mario Draghi, the president of the European Central Bank, was accused of embezzling 900 million euros from emergency loans to Greece on Thursday.",fake
train__001303,data/images/train__001303.jpg,"The corruption trial of Bo Xilai began in a suspiciously closed court on Thursday in Jinan, the capital of Shandong Province.",fake
train__006561,data/images/train__006561.jpg,Gov. Andrew M. Cuomo announced on Wednesday that four live-action television series based on Daredevil and three other Marvel comic book heroes will be shot in New York City.,real
train__001754,data/images/train__001754.jpg,"Mayor Rob Ford of Toronto returned to his job Monday under the influence, after time in a rehabilitation program.",fake
train__002723,data/images/train__002723.jpg,"Supporters of the National League for Democracy party were involved in violent protests after election results were displayed in Yangon, Myanmar, on Monday.",fake
train__000871,data/images/train__000871.jpg,"Sen. Orrin Hatch, with his wife Ealin, caught in a scandal at his primary election day party in Salt Lake City, Utah on Tuesday.",fake
train__001404,data/images/train__001404.jpg,Syrian rebels sabotaging their own houses in Deir al-Zour in an attempt to gain international sympathy.,fake
